Server Name,Feed Name,Session Name,Channel,Customer,Multicast Group,Switch IP,Interface
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,A,Victory Networks,233.47.179.114,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,A,Victory Networks,233.47.179.115,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,A,Victory Networks,233.47.179.116,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,A,Victory Networks,233.47.179.117,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,A,Victory Networks,233.47.179.118,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,A,Victory Networks,233.47.179.119,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,A,Victory Networks,233.47.179.120,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,A,Victory Networks,233.47.179.121,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,A,Victory Networks,233.47.179.122,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,A,Victory Networks,233.47.179.123,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,A,Victory Networks,233.47.179.124,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,A,Victory Networks,233.47.179.125,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,A,Victory Networks,233.47.179.126,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,A,Victory Networks,233.47.179.127,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.168,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.169,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.170,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.171,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.172,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.173,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.174,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_quotes,not-found,B,Victory Networks,233.47.179.175,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.176,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.177,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.178,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.179,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.180,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.181,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.182,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_topo_trades,not-found,B,Victory Networks,233.47.179.183,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,B,Victory Networks,233.47.179.184,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,B,Victory Networks,233.47.179.185,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,B,Victory Networks,233.47.179.186,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_simple,not-found,B,Victory Networks,233.47.179.187,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,B,Victory Networks,233.47.179.188,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,B,Victory Networks,233.47.179.189,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,B,Victory Networks,233.47.179.190,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,phlx_orders_complex,not-found,B,Victory Networks,233.47.179.191,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,total_view,not-found,A,Victory Networks,233.49.196.111,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,total_view_bx,not-found,A,Victory Networks,233.49.196.40,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,nasdaq_bx_qbbo,Nyse Issues,C,Victory Networks,233.49.196.42,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nasdaq_bx_qbbo,Nyse Issues,C,Victory Networks,233.49.196.42,10.75.128.4,Et28
VN-NY4-CAP-2-eth7,nasdaq_bx_qbbo,Nyse Issues,C,Victory Networks,233.49.196.42,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nasdaq_bx_qbbo,Amex Issues,C,Victory Networks,233.49.196.43,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nasdaq_bx_qbbo,Amex Issues,C,Victory Networks,233.49.196.43,10.75.128.4,Et28
VN-NY4-CAP-2-eth7,nasdaq_bx_qbbo,Amex Issues,C,Victory Networks,233.49.196.43,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nasdaq_bx_qbbo,Nasdaq Issues,C,Victory Networks,233.49.196.44,10.66.254.5,Et12
VN-NY4-TP-6-p2p1,nasdaq_bx_qbbo,Nasdaq Issues,C,Victory Networks,233.49.196.44,10.75.128.4,Et30
VN-NY4-CAP-2-eth7,nasdaq_bx_qbbo,Nasdaq Issues,C,Victory Networks,233.49.196.44,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,total_view_psx,not-found,A,Victory Networks,233.49.196.45,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,nasdaq_psx_qbbo,Nyse Issues,C,Victory Networks,233.49.196.47,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nasdaq_psx_qbbo,Nyse Issues,C,Victory Networks,233.49.196.47,10.75.128.4,Et28
VN-NY4-CAP-2-eth7,nasdaq_psx_qbbo,Nyse Issues,C,Victory Networks,233.49.196.47,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nasdaq_psx_qbbo,Amex Issues,C,Victory Networks,233.49.196.48,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nasdaq_psx_qbbo,Amex Issues,C,Victory Networks,233.49.196.48,10.75.128.4,Et28
VN-NY4-CAP-2-eth7,nasdaq_psx_qbbo,Amex Issues,C,Victory Networks,233.49.196.48,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nasdaq_psx_qbbo,Nasdaq Issues,C,Victory Networks,233.49.196.49,10.66.254.5,Et12
VN-NY4-TP-6-p2p1,nasdaq_psx_qbbo,Nasdaq Issues,C,Victory Networks,233.49.196.49,10.75.128.4,Et30
VN-NY4-CAP-2-eth7,nasdaq_psx_qbbo,Nasdaq Issues,C,Victory Networks,233.49.196.49,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nasdaq_qbbo,Nyse Issues,C,Victory Networks,233.49.196.64,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nasdaq_qbbo,Nyse Issues,C,Victory Networks,233.49.196.64,10.75.128.4,Et28
VN-NY4-TP-6-p2p1,nasdaq_qbbo,Nyse Issues,C,Victory Networks,233.49.196.64,10.75.128.4,Et30
VN-NY4-CAP-2-eth7,nasdaq_qbbo,Nyse Issues,C,Victory Networks,233.49.196.64,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nls,NLS Standard,C,Victory Networks,233.49.196.66,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nls,NLS Standard,C,Victory Networks,233.49.196.66,10.75.128.4,Et28
VN-NY4-CAP-2-eth7,nls,NLS Standard,C,Victory Networks,233.49.196.66,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nls_bx,NLS BX Standard,C,Victory Networks,233.49.196.69,10.66.254.5,Et12
VN-NY4-TP-6-p2p1,nls_bx,NLS BX Standard,C,Victory Networks,233.49.196.69,10.75.128.4,Et30
VN-NY4-CAP-2-eth7,nls_bx,NLS BX Standard,C,Victory Networks,233.49.196.69,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,nls_psx,NLS PSX Standard,C,Victory Networks,233.49.196.70,10.66.254.5,Et12
VN-NY4-TP-6-p3p1,nls_psx,NLS PSX Standard,C,Victory Networks,233.49.196.70,10.75.128.4,Et28
VN-NY4-CAP-2-eth7,nls_psx,NLS PSX Standard,C,Victory Networks,233.49.196.70,10.75.128.4,Et37
VN-CAR-CAP-1-eth4-PTP,total_view,not-found,B,Victory Networks,233.54.12.111,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.156,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.157,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.158,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.159,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,Nasdaq MRX Top Quote Feed,Broadcast - Channel 1 (A-D),A,Victory Networks,233.54.12.192,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,Nasdaq MRX Top Quote Feed,Broadcast - Channel 2 (E-J),A,Victory Networks,233.54.12.193,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,Nasdaq MRX Top Quote Feed,Broadcast - Channel 3 (K-R),A,Victory Networks,233.54.12.194,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,Nasdaq MRX Top Quote Feed,Broadcast - Channel 4 (S-Z),A,Victory Networks,233.54.12.195,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.200,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.201,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.202,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.203,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.204,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.205,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.206,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.207,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,total_view_bx,not-found,B,Victory Networks,233.54.12.40,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_bx_qbbo,Nyse Issues,B,Victory Networks,233.54.12.42,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nasdaq_bx_qbbo,Nyse Issues,B,Victory Networks,233.54.12.42,10.75.128.9,Et17
VN-CAR-CAP-1-eth4-PTP,nasdaq_bx_qbbo,Nyse Issues,B,Victory Networks,233.54.12.42,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_bx_qbbo,Amex Issues,B,Victory Networks,233.54.12.43,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nasdaq_bx_qbbo,Amex Issues,B,Victory Networks,233.54.12.43,10.75.128.9,Et17
VN-CAR-CAP-1-eth4-PTP,nasdaq_bx_qbbo,Amex Issues,B,Victory Networks,233.54.12.43,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_bx_qbbo,Nasdaq Issues,B,Victory Networks,233.54.12.44,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,nasdaq_bx_qbbo,Nasdaq Issues,B,Victory Networks,233.54.12.44,10.75.128.9,Et18
VN-CAR-CAP-1-eth4-PTP,nasdaq_bx_qbbo,Nasdaq Issues,B,Victory Networks,233.54.12.44,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,total_view_psx,not-found,B,Victory Networks,233.54.12.45,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_psx_qbbo,Nyse Issues,B,Victory Networks,233.54.12.47,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nasdaq_psx_qbbo,Nyse Issues,B,Victory Networks,233.54.12.47,10.75.128.9,Et17
VN-CAR-CAP-1-eth4-PTP,nasdaq_psx_qbbo,Nyse Issues,B,Victory Networks,233.54.12.47,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_psx_qbbo,Amex Issues,B,Victory Networks,233.54.12.48,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nasdaq_psx_qbbo,Amex Issues,B,Victory Networks,233.54.12.48,10.75.128.9,Et17
VN-CAR-CAP-1-eth4-PTP,nasdaq_psx_qbbo,Amex Issues,B,Victory Networks,233.54.12.48,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_psx_qbbo,Nasdaq Issues,B,Victory Networks,233.54.12.49,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,nasdaq_psx_qbbo,Nasdaq Issues,B,Victory Networks,233.54.12.49,10.75.128.9,Et18
VN-CAR-CAP-1-eth4-PTP,nasdaq_psx_qbbo,Nasdaq Issues,B,Victory Networks,233.54.12.49,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nasdaq_qbbo,Nyse Issues,B,Victory Networks,233.54.12.64,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nasdaq_qbbo,Nyse Issues,B,Victory Networks,233.54.12.64,10.75.128.9,Et17
VN-NY4-TP-6-p2p2,nasdaq_qbbo,Nyse Issues,B,Victory Networks,233.54.12.64,10.75.128.9,Et18
VN-CAR-CAP-1-eth4-PTP,nasdaq_qbbo,Nyse Issues,B,Victory Networks,233.54.12.64,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nls,NLS Standard,B,Victory Networks,233.54.12.66,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nls,NLS Standard,B,Victory Networks,233.54.12.66,10.75.128.9,Et17
VN-CAR-CAP-1-eth4-PTP,nls,NLS Standard,B,Victory Networks,233.54.12.66,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nls_bx,NLS BX Standard,B,Victory Networks,233.54.12.69,10.75.128.9,Et15
VN-NY4-TP-6-p2p2,nls_bx,NLS BX Standard,B,Victory Networks,233.54.12.69,10.75.128.9,Et18
VN-CAR-CAP-1-eth4-PTP,nls_bx,NLS BX Standard,B,Victory Networks,233.54.12.69,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,nls_psx,NLS PSX Standard,B,Victory Networks,233.54.12.70,10.75.128.9,Et15
VN-NY4-TP-6-p3p2,nls_psx,NLS PSX Standard,B,Victory Networks,233.54.12.70,10.75.128.9,Et17
VN-CAR-CAP-1-eth4-PTP,nls_psx,NLS PSX Standard,B,Victory Networks,233.54.12.70,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,not-found,not-found,not-found,Victory Networks,233.54.12.89,10.75.128.9,Et15
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.89,10.66.254.5,Et12
VN-NY4-CAP-2-eth6,total_view_bx_4_1,not-found,B,Victory Networks,233.54.12.90,10.75.128.9,Et15
VN-CAR-CAP-1-eth4-PTP,total_view_bx_4_1,not-found,B,Victory Networks,233.54.12.90,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.93,10.66.254.5,Et12
VN-CAR-CAP-1-eth4-PTP,not-found,not-found,not-found,Victory Networks,233.54.12.94,10.66.254.5,Et12
VN-NY4-CAP-2-eth7,cfe_csm_standard_enhanced,Line 1,B,Victory Networks,233.65.120.192,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_standard_enhanced,Security Definitions,B,Victory Networks,233.65.120.193,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_strategy_enhanced,Line 1,B,Victory Networks,233.65.120.194,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_strategy_enhanced,Security Definitions,B,Victory Networks,233.65.120.195,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_standard_enhanced_bd,Line 0,B,Victory Networks,233.65.120.200,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_standard_enhanced_bd,reserved 1,B,Victory Networks,233.65.120.201,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_standard_enhanced_bd,reserved 2,B,Victory Networks,233.65.120.202,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_standard_enhanced_bd,reserved 3,B,Victory Networks,233.65.120.203,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_standard_enhanced_bd,reserved 4,B,Victory Networks,233.65.120.204,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_standard_enhanced_bd,Security Definitions,B,Victory Networks,233.65.120.205,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_strategy_enhanced_bd,Line 0,B,Victory Networks,233.65.120.206,10.75.128.4,Et37
VN-NY4-CAP-2-eth7,cfe_csm_l2_strategy_enhanced_bd,Security Definitions,B,Victory Networks,233.65.120.207,10.75.128.4,Et37
VN-NY4-CAP-2-eth6,cfe_csm_standard_enhanced,Line 1,A,Victory Networks,233.65.120.64,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_standard_enhanced,Security Definitions,A,Victory Networks,233.65.120.65,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_strategy_enhanced,Line 1,A,Victory Networks,233.65.120.66,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_strategy_enhanced,Security Definitions,A,Victory Networks,233.65.120.67,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_standard_enhanced_bd,Line 0,A,Victory Networks,233.65.120.72,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_standard_enhanced_bd,reserved 1,A,Victory Networks,233.65.120.73,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_standard_enhanced_bd,reserved 2,A,Victory Networks,233.65.120.74,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_standard_enhanced_bd,reserved 3,A,Victory Networks,233.65.120.75,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_standard_enhanced_bd,reserved 4,A,Victory Networks,233.65.120.76,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_standard_enhanced_bd,Security Definitions,A,Victory Networks,233.65.120.77,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_strategy_enhanced_bd,Line 0,A,Victory Networks,233.65.120.78,10.75.128.9,Et15
VN-NY4-CAP-2-eth6,cfe_csm_l2_strategy_enhanced_bd,Security Definitions,A,Victory Networks,233.65.120.79,10.75.128.9,Et15
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Equity Futures, 310",A,Victory Networks,233.72.75.1,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Equity Options - excludes E-mini S&P 500, 319",A,Victory Networks,233.72.75.10,10.64.254.1,Et34
VN-DC3-PC-1-P5P1-SPAN,not-found,not-found,not-found,Victory Networks,233.72.75.102,10.64.254.2,Et35
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Emissions Futures, 380",A,Victory Networks,233.72.75.11,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Emissions Options, 381",A,Victory Networks,233.72.75.12,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Crude & Crude Refined Futures, 382",A,Victory Networks,233.72.75.18,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Nat Gas & other Non-Crude Energy Futures, 386",A,Victory Networks,233.72.75.19,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Equity Options, 311",A,Victory Networks,233.72.75.2,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Metals, Softs, & Alternative Market Futures, 384",A,Victory Networks,233.72.75.20,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"COMEX Globex Futures, 360",A,Victory Networks,233.72.75.21,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Crude & Crude Refined Options, 383",A,Victory Networks,233.72.75.22,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Nat Gas & other Non-Crude Energy Options, 387",A,Victory Networks,233.72.75.23,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"NYMEX Globex Metals, Softs, & Alternative Market Options, 385",A,Victory Networks,233.72.75.24,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"COMEX Globex Options, 361",A,Victory Networks,233.72.75.25,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex FX Futures II, 320",A,Victory Networks,233.72.75.26,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex FX Options II, 321",A,Victory Networks,233.72.75.27,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Commodity Futures, 340",A,Victory Networks,233.72.75.29,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Interest Rate Futures, 312",A,Victory Networks,233.72.75.3,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Commodity Options, 341",A,Victory Networks,233.72.75.30,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Equity Index Futures, 342",A,Victory Networks,233.72.75.31,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Equity Index Options, 343",A,Victory Networks,233.72.75.32,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Interest Rate Futures, 344",A,Victory Networks,233.72.75.33,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Interest Rate Options, 345",A,Victory Networks,233.72.75.34,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CBOT Globex Commodity Futures II, 346",A,Victory Networks,233.72.75.35,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,not-found,not-found,not-found,Victory Networks,233.72.75.39,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Interest Rate Options, 313",A,Victory Networks,233.72.75.4,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex FX Futures, 314",A,Victory Networks,233.72.75.5,10.64.254.1,Et34
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex FX Options, 315",A,Victory Networks,233.72.75.6,10.64.254.1,Et34
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Equity Futures, 310",B,Victory Networks,233.72.75.64,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Equity Options, 311",B,Victory Networks,233.72.75.65,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Interest Rate Futures, 312",B,Victory Networks,233.72.75.66,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Interest Rate Options, 313",B,Victory Networks,233.72.75.67,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex FX Futures, 314",B,Victory Networks,233.72.75.68,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex FX Options, 315",B,Victory Networks,233.72.75.69,10.64.254.2,Et35
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Commodity Futures, 316",A,Victory Networks,233.72.75.7,10.64.254.1,Et34
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Commodity Futures, 316",B,Victory Networks,233.72.75.70,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Commodity Options, 317",B,Victory Networks,233.72.75.71,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Equity Futures - excludes E-mini S&P 500, 318",B,Victory Networks,233.72.75.72,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex Equity Options - excludes E-mini S&P 500, 319",B,Victory Networks,233.72.75.73,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Emissions Futures, 380",B,Victory Networks,233.72.75.74,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Emissions Options, 381",B,Victory Networks,233.72.75.75,10.64.254.2,Et35
VN-DC3-PC-1-P4P1,cme_globex30,"CME Globex Commodity Options, 317",A,Victory Networks,233.72.75.8,10.64.254.1,Et34
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Crude & Crude Refined Futures, 382",B,Victory Networks,233.72.75.81,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Nat Gas & other Non-Crude Energy Futures, 386",B,Victory Networks,233.72.75.82,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Metals, Softs, & Alternative Market Futures, 384",B,Victory Networks,233.72.75.83,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"COMEX Globex Futures, 360",B,Victory Networks,233.72.75.84,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Crude & Crude Refined Options, 383",B,Victory Networks,233.72.75.85,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Nat Gas & other Non-Crude Energy Options, 387",B,Victory Networks,233.72.75.86,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"NYMEX Globex Metals, Softs, & Alternative Market Options, 385",B,Victory Networks,233.72.75.87,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"COMEX Globex Options, 361",B,Victory Networks,233.72.75.88,10.64.254.2,Et35
VN-DC3-PC-1-P5P1-SPAN,cme_globex30,"CME Globex FX Futures II, 320",B,Victory Networks,233.72.75.89,10.64.254.2,Et35
